Gene.ID,FPKM.WT_D,FPKM.WT_DTL6h,FPKM.WT_WL
AT4G04020,2.388086372,6.804313823,32.96080162
AT4G04025,0.185366145,0.157653775,0.024579013
AT4G04030,0.11377294,0.008315639,0.08297279
AT4G04035,0.272424652,0.086886365,0.072245437
AT4G04040,9.274844611,17.15296086,30.76139363
AT4G04055,0.072017398,0.028073258,0.122549325
AT4G04065,0,0,0.036410932
AT4G04075,0,0,0
AT4G04077,0.01136352,0.039866746,0
AT4G04078,0,0,0
AT4G04080,0,0,0
AT4G04085,0,0,0
AT4G04090,0,0,0
AT4G04110,0,0,0
AT4G04115,0,0,0
AT4G04135,0.10586016,0.082531158,0
AT4G04180,0.578812632,1.227484816,1.304158142
AT4G04190,1.049779922,1.495877244,1.338170185
AT4G04195,0,0,0
AT4G04200,4.445440599,4.848017789,3.270510806
AT4G04205,46.75911261,59.41486229,8.289666818
AT4G04210,8.818725781,17.08399775,18.02053223
AT4G04215,0,0,0
AT4G04220,0.114933888,0.183283481,1.254751784
AT4G04221,0.512670668,0.510461911,0.952866357
AT4G04223,57.84598862,27.14048095,9.934706627
AT4G04225,0,0,0
AT4G04235,0.110426677,0,0.053688276
AT4G04250,0,0,0
AT4G04260,0.257288552,0.156013215,0.111191962
AT4G04265,0,0,0
AT4G04275,0,0,0
AT4G04285,0,0,0
AT4G04295,0,0,0
AT4G04305,0,0,0
AT4G04315,0,0,0
AT4G04320,8.100411494,11.56799737,9.061446051
AT4G04325,0,0,0
AT4G04330,0.439577268,8.481952221,7.392121292
AT4G04335,0,0,0
AT4G04340,10.49301916,30.38748714,20.9937589
AT4G04345,0,0,0
AT4G04350,1.879690708,4.464049009,7.238507421
AT4G04355,0,0,0
AT4G04360,0.731599626,1.401661015,1.702799795
AT4G04370,1.120376762,2.557334843,2.203070631
AT4G04375,0,0,0
AT4G04385,0,0,0
AT4G04402,0.018623547,0,0
AT4G04404,0,0,0
AT4G04408,0,0,0
AT4G04409,0.787438552,0.331509384,0.872884888
AT4G04415,1.714386765,0.776885766,1.844155504
AT4G04423,0.214448995,0.038582229,0.240606509
AT4G04425,0.101656327,0,0.1976969
AT4G04435,1.634574369,3.377428939,3.554267111
AT4G04445,0,0,0
AT4G04450,0.058469275,0.04558407,0.07959599
AT4G04455,0.088759031,0.051899026,0.291287454
AT4G04460,2.574723035,1.866208358,0.944429557
AT4G04465,6.392371859,10.4088866,9.441731277
AT4G04470,2.15090234,2.344142341,4.13096983
AT4G04475,114.6390204,221.3828772,26.91954283
AT4G04480,0.007802384,0,0
AT4G04485,73.90865209,146.6878796,18.76461559
AT4G04490,0.078632753,0.072596852,0.319928152
AT4G04500,0.004249103,0,0.024790422
AT4G04505,0,0.037208963,0
AT4G04510,0,0.009666794,0.096454498
AT4G04515,0,0,0
AT4G04535,0,0,0
AT4G04540,0,0,0.005487178
AT4G04555,0,0,0
AT4G04565,7397.937088,7113.744334,1147.810249
AT4G04570,1.015961107,0.751873518,9.921749505
AT4G04580,0.016821268,0,0
AT4G04585,0,0,0
AT4G04595,6510.512136,6491.215919,790.7662232
AT4G04601,0,0.069035497,0
AT4G04605,0,0,0
AT4G04610,4.210480736,1.900349228,9.127006901
AT4G04614,1.096079435,0.946087022,0.355268109
AT4G04620,29.33395733,13.28751648,2.620193369
AT4G04625,0,0,0
AT4G04630,4.175385916,2.207047647,0.682089484
AT4G04632,0,0,0
AT4G04640,11.57084263,60.88032164,502.4624322
AT4G04645,0,0,0
AT4G04650,0,0,0
AT4G04653,0,0,0
AT4G04660,0,0,0
AT4G04665,0,0,0
AT4G04670,1.981452994,2.955624262,1.924028027
AT4G04675,0,0,0
AT4G04680,0.11510473,0.159081798,0.061050213
AT4G04690,0.016510585,0,0
AT4G04692,29.65343121,21.9532881,18.37028141
AT4G04693,0,0,0
AT4G04695,0.503015409,0.711775954,0.917102783
AT4G04700,0.212031388,0.302386888,0.482750778
AT4G04710,0.026145592,0.03057561,0.022881076
AT4G04720,7.674114503,12.51855863,11.165347
AT4G04730,0,0,0
AT4G04740,1.757206713,1.612417129,2.007899224
AT4G04745,0.780304169,1.150563894,1.533996943
AT4G04750,0.067147545,2.080906971,3.364913377
AT4G04755,0,0,0
AT4G04760,0.083380549,0.132332638,0.529899195
AT4G04765,0,0,0
AT4G04770,12.78320246,26.61574834,29.98221767
AT4G04775,0,0,0
AT4G04780,1.796357919,1.168616097,1.769875863
AT4G04785,0,0,0
AT4G04790,0.295252015,0.883270553,0.711065278
AT4G04795,0,0,0
AT4G04800,15.31733226,10.56485905,5.922389589
AT4G04805,0.108637356,0,0
AT4G04810,6.957002262,2.901315608,1.94501744
AT4G04815,0,0,0
AT4G04830,14.24591197,8.899591825,10.07448856
AT4G04840,0.507365813,51.58810799,28.88750543
AT4G04845,0.26141041,0.21017073,0.166812137
AT4G04850,2.315142912,34.98442081,19.30570877
AT4G04855,0,0,0
AT4G04860,22.45756464,19.20514427,6.378307435
AT4G04865,0,0,0
AT4G04870,2.684659974,3.053417389,5.526982068
AT4G04875,0,0,0
AT4G04880,1.542948089,3.485733789,8.763290561
AT4G04885,6.318124122,7.631670418,5.005540224
AT4G04890,10.28879326,17.02175237,19.43304605
AT4G04895,0.562051948,0.219094692,0.355242784
AT4G04900,0.399755858,0.392690843,0.62971683
AT4G04905,0,0,0
AT4G04910,19.63697016,19.32255506,15.46759618
AT4G04915,0.699931996,1.867918395,0.916190941
AT4G04920,18.98694221,22.86336519,8.481282745
AT4G04925,59.19064546,16.04278746,1.557734351
AT4G04930,0.006661652,0,0.029149419
AT4G04940,2.549991471,6.55485705,6.419494864
AT4G04945,0,0,0
AT4G04950,3.767412513,4.992022149,7.551138179
AT4G04955,11.01034206,5.347742946,2.22569196
AT4G04957,0,0,0
AT4G04960,29.69858935,14.40103845,2.450055057
AT4G04965,0,0,0
AT4G04970,7.215220617,7.903616791,3.693264423
AT4G04972,0.154718696,0.045233423,0.056416938
AT4G04975,0.178059276,0.178482017,0
AT4G04980,0.00269953,0.006313859,0
AT4G04985,0,0,0
AT4G04990,1.048917326,0.514107404,0.056246961
AT4G04995,0,0,0
AT4G05000,3.87489201,3.695543488,2.963076389
AT4G05005,0,0,0
AT4G05010,2.0701099,0.80695404,0.425812292
AT4G05015,0,0,0
AT4G05018,0.008029314,0.018779545,0.035133902
AT4G05020,5.869164949,5.098441226,3.879512301
AT4G05025,0,0,0
AT4G05030,0.067770885,0.019813437,0.024712113
AT4G05040,1.289740341,1.945556424,2.186229371
AT4G05045,0,0,0
AT4G05048,0.147815237,0.086430268,0
AT4G05049,0.059033129,0,0
AT4G05050,91.16592349,86.86398653,48.33685768
AT4G05053,0,0,0
AT4G05055,0.122696308,0.071742772,0
AT4G05060,17.97307381,7.52090564,4.249672614
AT4G05065,0.033885442,0,0.09884845
AT4G05070,21.07049135,8.268658418,4.254113386
AT4G05071,0,0.15245339,0
AT4G05075,0,0,0
AT4G05076,0,0,0
AT4G05080,0,0,0
AT4G05085,0,0,0
AT4G05087,0,0,0.124459185
AT4G05090,4.528079961,5.936273989,7.394874204
AT4G05091,2.170765457,1.394427094,0.35675597
AT4G05095,2.656066114,1.263498596,0.06566192
AT4G05097,0.065182413,0,0
AT4G05100,2.73677049,2.450367009,0.696480025
AT4G05110,0.015060197,0.242164229,0.362444317
AT4G05115,0,0,0
AT4G05120,6.651261123,3.63977492,2.616567514
AT4G05125,0,0,0
AT4G05130,0.24219437,0.098263796,0.446978221
AT4G05135,0,0,0
AT4G05140,0,0,0
AT4G05150,361.1176174,169.6929837,33.46404746
AT4G05155,0,0,0
AT4G05160,16.74411057,18.37264489,22.22995061
AT4G05170,0.261111396,0.337495644,0.310692402
AT4G05175,0,0,0
AT4G05180,13.89847011,42.68023202,218.6388506
AT4G05185,0,0,0
AT4G05190,0.819884815,0.859616703,1.991721837
AT4G05195,0,0,0
AT4G05200,2.22022159,2.419609986,2.07909269
AT4G05205,0,0,0
AT4G05210,0.20928573,0.115446404,0.149748956
AT4G05215,0,0.034846489,0
AT4G05220,0.812612874,0.729939943,0.395083737
AT4G05225,0.174465939,0.040805368,0
AT4G05230,0,0,0
AT4G05235,0,0,0
AT4G05240,0,0,0
AT4G05245,0,0,0
AT4G05250,0,0,0
AT4G05255,0,0,0
AT4G05260,0,0,0
AT4G05270,0,0,0
AT4G05275,0,0,0
AT4G05285,0.029059652,0.101950254,0.127156443
AT4G05295,0.149536125,0.121065927,0.083887931
AT4G05310,0,0,0
AT4G05315,0.351710259,0.437009248,0.032062085
AT4G05320,376.8467022,480.7329739,318.3244594
AT4G05330,2.320068639,2.809580158,1.477269624
AT4G05335,0,0,0
AT4G05340,0,0,0
AT4G05350,0,0,0
AT4G05355,0,0,0
AT4G05360,0,0,0.012400825
AT4G05365,0.094334347,0,0.137593069
AT4G05375,0,0,0
AT4G05380,0.061421144,0.01958949,0.040721328
AT4G05385,0,0.213138719,0
AT4G05390,2.588801158,3.515547724,15.18349348
AT4G05395,0.069016673,0.080710618,0
AT4G05400,1.105756338,0.95749503,0.935682362
AT4G05405,0,0,0
AT4G05410,2.958185045,4.143312682,3.639429543
AT4G05420,30.81477969,35.4222556,25.87910818
AT4G05425,0.069016673,0.080710618,0.100665517
AT4G05430,0.226760562,0.113649464,0.035437041
AT4G05435,0,0,0
AT4G05440,2.922077667,6.186414988,4.762334943
AT4G05445,0,0,0
AT4G05450,2.522266568,2.876574772,5.592379852
AT4G05460,8.151232337,7.601924859,3.216127592
AT4G05465,0,0,0
AT4G05470,0,0.034088957,0.056689484
AT4G05475,0,0,0.088325873
AT4G05485,0,0,0
AT4G05490,0,0.011879485,0
AT4G05495,0,0,0
AT4G05497,0.029362672,0.068675562,0.057103276
AT4G05500,0,0,0
AT4G05520,0.778161212,1.452624882,4.688048086
AT4G05523,0,0,0
AT4G05525,0.05782095,0.135235861,0.112447724
AT4G05530,11.95813257,7.985224808,7.593481
AT4G05535,0.14252467,0.238105077,0.118789678
AT4G05540,0.004037104,0.009442274,0
AT4G05545,0,0,0
AT4G05553,0,0,0
AT4G05555,0,0,0
AT4G05565,0,0,0
AT4G05575,0,0,0
AT4G05590,3.929822401,3.823972534,0.646456417
AT4G05605,0,0,0
AT4G05612,0,0,0
AT4G05615,0,0,0
AT4G05620,0,0,0
AT4G05625,0,0,0
AT4G05630,0,0,0
AT4G05631,40.1523667,31.31205945,31.02871904
AT4G05632,0,0,0
AT4G05645,0,0,0
AT4G05650,0,0,0
AT4G05655,0,0,0
AT4G05660,0,0,0
AT4G05665,0,0,0
AT4G05670,0.089606373,0,0
AT4G05675,0,0,0
AT4G05680,0,0,0
AT4G05685,0,0,0
AT4G05690,0.096765645,0,0
AT4G05695,0,0,0
AT4G05700,0,0,0
AT4G05705,0,0,0
AT4G05710,0,0,0
AT4G05715,0,0,0
AT4G05720,0,0,0
AT4G05730,0,0,0
AT4G05735,0,0,0.060846713
AT4G05740,0,0,0
AT4G05745,0.033763552,0,0.04924644
AT4G05750,0,0,0
AT4G05755,0.997176571,0.770290811,0.747240331
AT4G05760,0.046931338,0.109766441,0.068452552
AT4G05765,0,0,0
AT4G05770,0,0,0
AT4G05775,0.451056335,0.552599929,0.093985197
AT4G05780,0,0,0
AT4G05785,0,0.092629908,0
AT4G05790,0,0,0
AT4G05795,0,0,0
AT4G05805,0,0,0
AT4G05810,0,0,0
AT4G05815,0.391094481,0.571700211,1.212180604
AT4G05835,0.763847979,0.741869736,0.094417313
AT4G05840,0,0,0
AT4G05845,3.128755847,2.341684064,1.338627679
AT4G05850,0,0,0
AT4G05865,0,0,0
AT4G05870,1.81415255,1.844814126,0
AT4G05875,0,0,0
AT4G05880,0,0,0
AT4G05885,0,0,0
AT4G05890,0,0,0
AT4G05895,0,0,0
AT4G05900,0,0,0
AT4G05905,0,0,0
AT4G05910,4.133157581,1.403264154,0.505615439
AT4G05915,0,0,0
AT4G05920,0,0,0
AT4G05935,0,0,0
AT4G05940,0,0,0
AT4G05945,1.360328629,1.272654383,0.066137731
AT4G05950,0,0,0
AT4G05965,0,0,0
AT4G05970,0,0,0
AT4G05975,0,0,0
AT4G05980,0,0,0
AT4G05985,0,0,0
AT4G05990,0,0,0
AT4G05995,0,0,0
AT4G06000,0,0,0
AT4G06005,0,0,0
AT4G06010,14.30722334,6.927008381,3.588774558
AT4G06015,10.83890418,8.885854708,5.215432515
AT4G06020,0,0,0
AT4G06025,0,0,0
AT4G06030,0,0,0
AT4G06035,0,0,0
AT4G06040,0,0,0
AT4G06045,0,0,0.023243651
AT4G06050,0,0,0
AT4G06055,0,0,0
AT4G06060,0,0,0
AT4G06065,0.025437039,0,0.037101654
AT4G06070,0,0,0
AT4G06080,0,0,0
AT4G06085,0,0,0
AT4G06090,0,0,0.058757555
AT4G06095,0,0,0
AT4G06105,0,0,0
AT4G06115,0.133454041,0.312132058,10.18677784
AT4G06120,0,0,0
AT4G06135,0.239649384,0.046709124,0.233029963
AT4G06140,0,0,0
AT4G06145,0,0,0
AT4G06150,0.043454942,0,0
AT4G06155,0,0,0
AT4G06160,0,0,0
AT4G06165,0,0,0
AT4G06170,0,0,0
AT4G06175,0.389292202,0.404668905,0.693989004
AT4G06180,0.034008216,0,0.148809895
AT4G06185,0,0,0
AT4G06195,0,0,0
AT4G06200,0,0.143955988,0.044886919
AT4G06205,0,0,0
AT4G06210,0,0,0.016594558
AT4G06215,0,0,0
AT4G06220,0.050690914,0.029639903,0.036968075
AT4G06225,36.89021428,24.59108628,1.485791821
AT4G06235,0.044379516,0,0
AT4G06240,130.7233302,82.32483038,4.848722416
AT4G06245,118.5265912,80.33969262,4.660599269
AT4G06250,14.47881695,17.28237574,6.11703654
AT4G06255,14.0424475,23.33617239,8.084947058
AT4G06265,1.330239241,0.901393286,0.507727536
AT4G06275,0.11174128,0.043558111,0.054327422
AT4G06280,0.060752541,0,0
AT4G06285,0,0,0
AT4G06290,0.10352501,0,0
AT4G06295,0,0,0
AT4G06300,0,0,0
AT4G06305,8.570070362,11.53343034,7.837321143
AT4G06310,14.37896304,14.94691956,7.282186357
AT4G06315,26.36592005,27.37994359,2.461215344
AT4G06320,125.1502339,71.47014904,12.16934253
AT4G06325,0,0,0
AT4G06330,0,0,0.032674249
AT4G06335,0.086310506,0,0
AT4G06340,0,0,0
AT4G06345,0,0,0
AT4G06365,0,0,0
AT4G06370,0,0,0
AT4G06380,0,0,0
AT4G06385,0,0,0
AT4G06390,0,0,0
AT4G06395,0,0,0
AT4G06400,0,0,0
AT4G06410,3.032639406,1.395336108,1.247228697
AT4G06415,1.085349994,0.117522956,0.087947604
AT4G06425,0,0,0
AT4G06430,0,0,0.014595427
AT4G06440,0.232333355,0.163019466,0
AT4G06445,0,0,0
AT4G06450,0,0,0
AT4G06455,0,0,0
AT4G06460,0,0,0
AT4G06479,0,0,0
AT4G06489,0,0,0
AT4G06490,0,0,0
AT4G06498,0,0,0
AT4G06526,0,0,0
AT4G06534,7.962183951,5.366958639,1.084813167
AT4G06536,3.740392328,2.255851659,0.892113456
AT4G06582,0,0,0
AT4G06583,0,0,0
AT4G06597,0,0,0
AT4G06598,3.40219817,3.413160708,2.304842129
AT4G06599,8.118472249,11.38748671,14.71534921
AT4G06600,0,0,0
AT4G06608,0,0,0
AT4G06611,0,0,0
AT4G06634,1.340895363,1.259511652,1.225312458
AT4G06639,0,0,0
AT4G06641,0,0,0.060846713
AT4G06643,0,0,0
AT4G06655,0,0,0
AT4G06665,0.362404152,0.296666055,0.052859113
AT4G06675,0,0,0
AT4G06676,20.42224271,21.07636612,3.077536211
AT4G06685,0.071650897,0.083791176,0.041803085
AT4G06688,0,0,0
AT4G06695,0,0,0
AT4G06701,5.360074314,3.148488137,1.420375529
AT4G06705,35.68024879,53.64743913,16.59181056
AT4G06715,0,0,0
AT4G06725,0,0,0
AT4G06744,19.61739683,45.16871894,12.66479053
AT4G06745,0,0,0
AT4G06746,0.985604148,1.109513579,0.17465813
AT4G06748,0.034860789,0.01019187,0
AT4G06755,0,0,0
AT4G06760,0,0,0
AT4G06765,0,0,0
AT4G06770,0,0,0
AT4G06775,0,0,0.137593069
AT4G06780,0.143458238,0.311564132,1.106001928
AT4G06785,0,0,0
AT4G06790,0,0.063084161,0.039340547
AT4G06795,0,0,0
AT4G06800,0,0,0
AT4G06805,0,0,0
AT4G06810,5.66508455,8.963176799,32.67360459
AT4G06815,0,0,0.259535741
AT4G06820,0,0,0
AT4G06825,0,0,0
AT4G06830,0,0,0
AT4G06835,0,0,0
AT4G06845,0,0,0
AT4G06850,0.265148801,0.217052283,0.077347516
AT4G06855,0,0,0
AT4G06860,0,0,0
AT4G06870,1.023956459,0.548832203,0.124459185
AT4G06875,0.022563143,0,0
AT4G06880,0.136598488,0,0
AT4G06885,0,0,0
AT4G06890,0,0,0
AT4G06895,0,0,0
AT4G06900,0,0,0
AT4G06905,0,0,0
AT4G06910,0,0,0
AT4G06920,0,0,0
AT4G06925,0,0,0
AT4G06930,0,0,0
AT4G06935,0.044344571,0.017286054,0.043119718
AT4G06945,0,0,0
AT4G06950,0,0,0
AT4G06955,0.396602854,0.220858029,0.165277791
AT4G06960,0.092933342,0,0
AT4G06965,0,0,0
AT4G06970,0,0,0
AT4G06975,0,0,0
AT4G06980,3.688926107,2.109049512,4.962062704
AT4G06985,0.230809858,0.044986246,0.168325947
AT4G06990,0,0.049222619,0.122784846
AT4G06995,0.081976136,0.14379883,0.866866376
AT4G07010,0,0,0
AT4G07015,0,0,0
AT4G07020,0,0,0
AT4G07025,0,0,0
AT4G07030,0,0,0.059523958
AT4G07040,0,0,0
AT4G07045,0,0,0
AT4G07050,0,0,0
AT4G07055,0,0,0
AT4G07060,0,0,0
AT4G07065,0,0,0
AT4G07070,16.19461653,21.14163484,9.544792428
AT4G07075,27.32240254,41.1895851,19.92579229
AT4G07085,3.448016647,3.47220373,2.654282619
AT4G07090,0,0,0
AT4G07095,0,0.03223684,0
AT4G07105,0,0,0
AT4G07110,0,0,0
AT4G07115,0.039941564,0,0
AT4G07125,0,0,0
AT4G07130,0.265336185,0.271507097,0.024188181
AT4G07135,0.02224234,0,0.032441968
AT4G07150,0,0,0
AT4G07160,0.068512902,0.040060745,0
AT4G07165,0.020272716,0.142245927,0.059138274
AT4G07170,0,0,0
AT4G07175,0,0,0
AT4G07180,0,0,0
AT4G07185,0,0,0
AT4G07190,4.248521097,2.657503296,0.552424102
AT4G07195,0,0,0
AT4G07200,0.098802816,0.508391935,0.518798287
AT4G07205,0.725119381,1.319081688,1.292666213
AT4G07210,0,0,0
AT4G07215,0,0,0
AT4G07220,0,0,0
AT4G07225,0,0,0
AT4G07230,0.066569273,0,0
AT4G07235,0.066885517,0.052145577,0
AT4G07240,0,0,0
AT4G07245,0,0,0
AT4G07250,0.042471799,0.149004218,0
AT4G07255,0.05688647,0.099787673,0.041486395
AT4G07260,0,0.052269734,0.130385813
AT4G07265,0,0,0
AT4G07270,0,0,0
AT4G07275,0,0.034736215,0
AT4G07280,0,0,0
AT4G07285,0.179641484,0.052519828,0.360276588
AT4G07290,0,0,0
AT4G07295,0,0,0
AT4G07300,0,0,0
AT4G07305,0,0,0
AT4G07320,0,0,0
AT4G07325,0,0,0
AT4G07335,0,0,0
AT4G07345,0,0,0
AT4G07350,0,0,0
AT4G07365,0,0,0
AT4G07375,0,0,0
AT4G07380,0,0,0
AT4G07385,0.050463804,0.216385456,0
AT4G07390,9.696962807,9.50416741,8.836818964
AT4G07395,0,0,0
AT4G07400,2.766050673,2.28333224,0.71938218
AT4G07405,4.051076381,5.488322025,2.787156016
AT4G07408,0.311885472,0.694724307,0.0216622
AT4G07410,16.07793665,18.07695135,15.54666604
AT4G07445,0,0,0
AT4G07455,9.441318962,6.309156111,4.817774904
AT4G07465,0,0.09408552,0
AT4G07505,0,0,0
AT4G07515,0,0,0
AT4G07524,0,0,0
AT4G07526,0,0,0
AT4G07535,0,0.054072138,0
AT4G07545,0,0,0
AT4G07575,0,0,0
AT4G07585,0,0,0
AT4G07625,46.25397818,45.03818899,8.468356918
AT4G07635,47.72295062,48.27078408,10.39159219
AT4G07645,0,0,0
AT4G07655,0,0,0
AT4G07665,1.85866684,0.905663701,0.994030455
AT4G07666,0,0,0
AT4G07670,0,0,0
AT4G07675,0,0,0
AT4G07699,0,0,0
AT4G07705,0.963768542,0.392023002,0.672301848
AT4G07715,0.078655873,0,0
AT4G07720,0,0,0
AT4G07735,0,0,0
AT4G07740,0,0,0
AT4G07745,0,0,0
AT4G07747,0,0,0
AT4G07765,0,0,0
AT4G07775,0,0,0
AT4G07785,0,0,0
AT4G07805,0,0,0
AT4G07812,0,0,0
AT4G07815,0,0,0
AT4G07820,26.20664057,9.038808462,0.496632782
AT4G07825,135.089617,25.78303116,10.13773615
AT4G07835,0,0.042056107,0
AT4G07841,0,0,0
AT4G07845,0,0,0
AT4G07855,0,0.042326391,0
AT4G07865,0,0,0
AT4G07868,0.242022594,0.073833929,0
AT4G07869,0,0,0
AT4G07895,0,0.050817797,0
AT4G07905,0,0,0
AT4G07925,0,0,0
AT4G07932,0,0,0
AT4G07940,0.029332086,0,0
AT4G07950,10.34486508,7.625264431,8.578415529
AT4G07955,0,0,0
AT4G07960,0.845788275,1.240233277,1.093891535
AT4G07965,0,0,0
AT4G07975,0.024005799,0,0
AT4G07985,0,0,0
AT4G07990,1.008137612,0.91516895,0.778861795
AT4G07995,0.139124519,0.271162155,0.595239581
AT4G08005,0,0,0
AT4G08015,0.642895037,0.676642441,0.125027492
AT4G08022,0,0,0
AT4G08025,0,0,0
AT4G08028,0,0,0
AT4G08035,10.64476151,2.66750847,2.478058857
AT4G08039,0,0,0
AT4G08040,1.011940835,0.495096156,1.159702197
AT4G08045,0.068263764,0,0
AT4G08055,0,0,0
AT4G08065,0,0,0
AT4G08071,0,0,0
AT4G08075,0,0,0
AT4G08085,0,0,0
AT4G08093,0.021727471,0.038113347,0.015845498
AT4G08097,0,0,0
AT4G08098,0,0,0
AT4G08125,5.928168972,10.51446956,10.2318551
AT4G08136,0,0,0
AT4G08140,0.036808892,0,0
AT4G08150,62.77997594,38.60882091,1.738477505
AT4G08155,11.92608111,20.01623327,7.5700469
AT4G08160,2.102151486,1.641680453,0.449211709
AT4G08165,8.578846676,15.57975285,4.563503451
AT4G08170,2.730317495,4.635748955,3.239168205
AT4G08175,6.459366909,10.97664405,3.827454507
AT4G08180,18.01762916,17.8176658,7.59312249
AT4G08185,0,0,0
AT4G08190,0.024443405,0,0
AT4G08195,0,0,0
AT4G08205,0.257864493,0,0
AT4G08210,0.208061704,0.349274694,0.313261588
AT4G08215,0,0.037335524,0
AT4G08225,0.030474895,0,0.022224854
AT4G08230,4.772871479,2.504379953,1.628240309
AT4G08235,36.54653106,25.33969956,1.674902862
AT4G08240,3.585157851,3.32880952,2.877372137
AT4G08245,0,0,0
AT4G08250,3.148148961,2.751720685,0.565723568
AT4G08255,0,0,0
AT4G08260,0,0,0
AT4G08263,0,0.021108931,0
AT4G08265,0,0,0
AT4G08267,0,0,0
AT4G08270,0,0,0
AT4G08280,4.005483515,4.891684722,11.54587943
AT4G08285,0,0,0
AT4G08290,20.9949104,19.34824611,3.72198833
AT4G08295,1.032489429,2.689277792,1.095240828
AT4G08300,11.84692506,17.27270861,2.644553248
AT4G08305,0,0,0
AT4G08310,2.119635519,1.304323444,1.112706088
AT4G08315,0,0,0.030155309
AT4G08320,5.113783721,3.993260665,3.304329388
AT4G08325,4.337593333,8.565108615,1.140875863
AT4G08330,16.52799284,9.100201935,3.192648659
AT4G08345,0,0.127635396,0
AT4G08347,0,0,0
AT4G08350,6.378498555,6.391858691,7.508954924
AT4G08355,0,0,0
AT4G08360,1.484045003,0.96416468,0.055502069
AT4G08365,0,0,0
AT4G08370,0,0,0
AT4G08380,0.007143278,0,0
AT4G08385,0,0.020947794,0
AT4G08390,21.90129093,36.27836296,21.31709263
AT4G08395,0.026856273,0,0
AT4G08400,165.2704699,38.35310168,12.80051109
AT4G08406,0,0,0
AT4G08410,169.2119097,38.94390275,12.28767679
AT4G08415,0,0,0
AT4G08425,102.4525324,126.3311943,35.84424528
AT4G08430,0.007734872,0,0
AT4G08435,0,0,0
AT4G08445,0,0,0
AT4G08450,0.248020923,0.28159682,0.122926594
AT4G08455,2.560829868,2.63246249,3.147763106
AT4G08460,13.1257934,7.263856529,5.193821607
AT4G08465,0,0,0
AT4G08470,6.321749434,5.726944722,5.313064404
AT4G08475,0,0,0
AT4G08480,9.781386379,6.650333455,2.458912991
AT4G08485,0,0,0
AT4G08495,0,0,0
AT4G08500,23.70295195,13.04403205,3.260148548
AT4G08505,0,0,0
AT4G08510,6.001161797,6.668019629,3.116386312
AT4G08515,0,0,0
