Gene.ID,FPKM.D.WT,FPKM.DTL12h.WT,FPKM.DTL24h.WT,FPKM.DTL48h.WT,FPKM.DTL24h.u5
AT5G05730,11.09004691,11.47236426,11.82089857,14.92700449,11.59751844
AT5G05735,42.03297004,33.52683744,42.56120369,50.37571839,39.24963244
AT5G05740,5.91135122,23.78846487,34.87792765,49.54561749,35.88578308
AT5G05745,0,0,0,0.084001322,0.265182391
AT5G05750,39.24035819,22.88026636,23.13072967,17.98019002,23.58273167
AT5G05760,13.7407747,8.740668219,7.885369387,8.110042923,6.921709857
AT5G05765,0.042354315,0.096115448,0.140634587,0.223294654,0.187977391
AT5G05770,0.077995125,0.221244766,0.129488723,0.123358585,0.086539708
AT5G05775,0.477998697,0.650838889,0.574401403,0.676810654,0.393985266
AT5G05780,47.02473672,44.72851617,44.71123099,50.95959827,40.70582274
AT5G05785,0.875404591,1.765841946,0.430625286,0.51279877,0.755461462
AT5G05790,2.676792706,2.743320907,1.959206142,4.370236538,1.700589008
AT5G05800,16.4570089,11.02168383,12.3860561,12.22291794,12.90664582
AT5G05805,3.329344161,2.077719503,1.84247635,1.755251512,1.01587284
AT5G05810,4.887402412,3.263335439,1.893299715,1.813579111,2.054418633
AT5G05815,1.609463969,1.682020335,1.453224068,1.56306258,1.64480217
AT5G05820,12.30833755,14.67225119,11.40576339,11.93144996,10.49286957
AT5G05830,6.386165394,6.361619662,5.98978165,7.776896617,6.936087798
AT5G05840,0.463915547,0.657982701,0.492072107,1.080224977,0.557633681
AT5G05845,1.882119871,0.079095004,0.154307394,0.294004628,0.232034592
AT5G05850,5.183571068,3.532803213,3.577552773,3.497641267,3.85939889
AT5G05855,0,0,0,0,0
AT5G05860,19.96574799,19.75575329,15.42334746,14.1756004,15.20590762
AT5G05865,2.744066597,1.406133401,0.685810641,0.840013223,0.883941302
AT5G05870,13.16000419,11.80452208,11.6948762,8.022895175,11.66013647
AT5G05880,10.22112577,8.915994781,6.343042036,4.298454953,5.473776597
AT5G05890,9.544463667,9.161021328,9.558865135,6.421269225,10.06441486
AT5G05900,0.183397795,0.184972482,0.157878455,0.386753957,0.135659688
AT5G05905,0,0,0,0,0
AT5G05910,0.073376993,0,0,0,0
AT5G05920,5.849194587,5.566385232,4.896069203,7.129059594,4.52438377
AT5G05930,13.37245209,9.070527962,9.60528138,7.275940226,9.409109135
AT5G05940,4.273606466,3.292190163,2.807985903,3.081962228,3.147978913
AT5G05945,1.858883823,1.318250064,1.285894953,0.735011571,1.804713492
AT5G05950,15.54352737,8.969562505,8.793677165,7.885414969,9.643764389
AT5G05960,76.37888955,26.28992213,25.13882053,29.51241823,26.32286462
AT5G05965,26.48563502,7.206869827,8.408412852,2.757661277,4.813422301
AT5G05970,8.294580398,7.688972051,6.944679656,7.158092924,7.315075166
AT5G05975,1.222279774,0.520076737,0.760967972,1.127688985,1.271422421
AT5G05980,23.55704745,17.98180762,17.5052759,17.05366513,16.64035248
AT5G05985,0,0,0,0,0
AT5G05987,9.810869193,10.49637227,9.451153346,8.891977082,8.44983889
AT5G05990,6.172897225,8.934253262,8.365595843,14.55230455,7.413432241
AT5G05995,4.616871692,1.323726474,3.406667696,2.172319063,2.42362541
AT5G06000,2.785788587,3.886378714,3.824689191,4.87956726,3.715931588
AT5G06010,0.040119795,0,0,0,0
AT5G06045,0,0,0,0,0
AT5G06050,8.669409792,9.514952321,8.530939815,10.21356029,8.720969273
AT5G06055,28.20587355,27.29758149,27.69881491,27.99118444,25.77309846
AT5G06060,15.82968781,23.76680725,33.23075473,43.49159047,35.56060183
AT5G06070,0.016133032,0,0.053568623,0,0.017900451
AT5G06080,0.47868253,0.244413746,0.05298108,0.075709346,0.132780882
AT5G06090,1.435014736,4.480224191,2.870758769,1.024395455,1.790016457
AT5G06100,8.675011999,6.670364114,6.163497062,6.236334808,6.072922459
AT5G06110,31.19998937,31.93034955,26.66605777,32.3382068,23.0980715
AT5G06115,0.232360478,0.131825006,0,0.857513499,0
AT5G06120,12.34838706,11.62118828,10.03624228,11.01211457,9.902314143
AT5G06125,0,0,0,0,0
AT5G06130,28.32965205,28.22281055,30.47275865,36.76528741,29.72883457
AT5G06140,50.52934233,32.41641273,30.59924436,30.72786482,28.9094208
AT5G06145,0.03109657,0.635112298,0.068836012,0.196731721,0.06900657
AT5G06150,9.244536693,9.366650398,7.311432506,8.617265993,7.421040614
AT5G06155,0.73223397,0.722466258,0.334748677,0.285332751,0.423888122
AT5G06160,16.28336425,21.46771582,18.97315559,21.3802339,17.60985321
AT5G06165,0.345885891,0.619677941,1.108192386,0.921363797,0.424176403
AT5G06180,4.651699616,3.382871661,2.892331835,4.109436671,2.999137397
AT5G06185,0.044732498,0.101512304,0.148531182,0,0.099266136
AT5G06190,4.340089623,3.136288847,3.998574218,3.553621158,2.986184312
AT5G06195,0.178611613,0.135108903,0,0.376660734,0
AT5G06200,25.67125879,30.11838098,5.066628617,4.097544819,4.183930828
AT5G06205,8.156893196,14.35515293,8.152957849,13.82260566,10.80519293
AT5G06210,12.61150863,11.64904509,11.21045946,12.25885022,9.83892262
AT5G06220,12.95834,35.46723572,34.59089813,36.32475318,37.67493649
AT5G06230,6.65201259,12.30966612,12.66057938,13.13488254,12.74474413
AT5G06235,16.7860952,12.70828451,11.34004005,12.2238837,10.12231441
AT5G06240,7.340861485,5.187268811,5.694713632,6.358102048,5.599737847
AT5G06245,24.81454132,26.83043929,20.37892068,22.96192571,23.79974919
AT5G06250,0.050748092,0.191939342,0.215312643,0.579685566,0.140769216
AT5G06255,0.183845653,0,0,0,0.271981939
AT5G06260,22.24504726,19.9543241,18.21957653,17.03840169,16.39260939
AT5G06265,8.999067555,8.137808873,7.041968282,7.244979147,7.57615301
AT5G06270,9.401029904,11.58194077,7.286999585,7.770762962,8.131828525
AT5G06275,0.205275514,0.232917803,0.056800268,0.108222563,0.113882008
AT5G06278,7.451156166,5.813593558,5.49801136,5.649500699,5.130325988
AT5G06280,23.95319378,17.44937132,18.27618498,13.25068213,16.08083745
AT5G06285,3.761552919,5.324939872,4.995991011,5.061664263,4.928871843
AT5G06290,15.81657058,48.89350312,92.91715191,136.6481497,115.3662521
AT5G06295,17.87352092,14.32120171,10.31320306,14.06756322,12.17153606
AT5G06300,15.89149154,20.51391172,17.00885577,12.69492185,14.8269559
AT5G06305,0.398332248,0.45197145,0,0.420006612,0.441970651
AT5G06310,3.171169973,3.067694438,3.779874932,2.850737464,3.293030416
AT5G06320,52.33253158,54.47830468,88.82793691,33.40085367,67.23297393
AT5G06325,0.045585707,0,0,0,0
AT5G06330,4.86206261,3.259476324,1.385681983,1.238707352,1.33202841
AT5G06335,0.03286828,0.111882913,0,0,0
AT5G06340,37.98588683,47.52119534,61.13256422,70.79972322,61.94763131
AT5G06350,5.917720318,8.396238868,6.701572081,7.613348096,5.992520101
AT5G06360,46.39027852,55.74526748,52.68184843,64.00812029,43.95584873
AT5G06370,72.04286589,28.71640617,25.54562604,17.54180724,24.35067965
AT5G06380,0.138264086,0.098051658,0.095645079,0.34624512,0.249293363
AT5G06385,1.63850069,23.28817845,30.6864911,36.32624195,27.6049401
AT5G06390,30.17487729,29.25042117,22.25025164,25.71766801,20.33637588
AT5G06395,93.32059412,56.49745386,60.32651072,61.04254464,56.38125601
AT5G06400,1.149875923,0.78395048,0.502523196,0.707692556,0.503768317
AT5G06410,5.252940831,12.00407551,9.331729493,10.25525379,8.13039414
AT5G06415,1.200714431,0.635787591,0.354390188,0.844032426,0.532902412
AT5G06420,3.467549936,4.986632379,4.226024586,5.126936786,3.700449196
AT5G06425,0,0.086679456,0,0.161098426,0.169522989
AT5G06430,3.246301314,3.016365616,2.489665522,3.261227809,2.751090042
AT5G06440,22.94208477,27.47355761,18.56712693,14.91902555,18.05912637
AT5G06445,0.042461813,0.048179698,0,0,0
AT5G06450,14.96162283,12.54470024,10.72209468,10.05236413,9.997961087
AT5G06460,11.0865167,12.80134707,10.98763687,14.13435424,10.35852173
AT5G06465,0.261860156,0.132054267,0,0.061357488,0.096849221
AT5G06470,1.814091442,0.914833779,1.003927626,0.602178154,1.062327047
AT5G06475,0.10118924,0.306174208,0,0.248955532,0.112274802
AT5G06480,0.93155428,0.625569576,1.010012036,1.062425816,1.539865927
AT5G06490,0.276071855,0.297585163,0.122223679,0.101882792,0
AT5G06495,0,0.060647926,0.118318769,0.112717429,0
AT5G06500,0,0,0,0,0
AT5G06505,3.428269347,5.497751086,2.630814592,5.494512724,3.144512501
AT5G06510,1.487981828,1.170233845,1.219936106,0.830130715,0.812394053
AT5G06515,0,0,0.045496038,0,0
AT5G06520,0.015865296,0,0.008779937,0.025092856,0.017603383
AT5G06530,8.405241837,12.78083889,21.94284571,13.82458586,19.47303542
AT5G06540,0.635958733,0.798566891,0.581878872,1.215954266,0.555095425
AT5G06545,0,0,0.065430697,0,0
AT5G06550,3.717767647,9.008042102,7.661790759,12.79124303,6.219816141
AT5G06560,22.14933751,14.30220938,11.99645901,10.33946154,12.20303875
AT5G06565,0.341427641,0.19370205,0.18894783,1.620025502,0.56824798
AT5G06570,12.68595881,15.72471533,8.400044909,9.277695718,7.283734868
AT5G06575,2.192761015,1.290093266,0.898878025,0.256897248,0.630773648
AT5G06580,12.39889079,11.50052902,11.8580164,13.33107117,11.8422326
AT5G06585,0.752847949,0.949140046,0.462922183,1.411222215,0.464069184
AT5G06590,1.686056442,1.320308368,1.248477144,1.9029966,1.251570545
AT5G06595,0.835232217,0.516929526,0.420201679,0.45368339,0.393159974
AT5G06600,37.58710573,40.93445575,32.35372783,34.52166376,33.08273615
AT5G06605,1.375064746,1.170172659,0.507311981,1.087414378,0.889995695
AT5G06610,14.31204859,14.70127867,4.879267388,3.824206186,5.175895712
AT5G06615,0.109704619,0.311193458,0,0,0
AT5G06620,3.502576662,5.236634736,3.207769478,3.63522964,3.002352354
AT5G06630,3.77074102,16.04440103,17.23365743,19.93671281,8.34362729
AT5G06634,0.041308529,0.046871113,0.091441419,0,0
AT5G06635,0.165643113,0.657819834,0.183335518,0.087328107,0
AT5G06640,5.09578191,26.47494028,22.61586366,23.16468898,12.3911051
AT5G06645,6.046644787,48.30307527,42.6758732,50.23333534,21.96243138
AT5G06650,0,0.048549363,0.047357768,0.203021099,0.094950217
AT5G06655,0.075360155,0,0.041704701,0.039730355,0.083616069
AT5G06660,27.02093741,22.69226924,20.26316981,22.57116245,18.24734224
AT5G06665,82.19949737,32.5293508,26.37079928,21.70901047,25.43041656
AT5G06670,3.210754099,3.460194707,2.849895666,3.352408234,3.055701798
AT5G06680,6.686786126,6.313844653,5.077767547,5.785134548,4.600337994
AT5G06690,18.23893069,16.25821067,9.933765432,6.710223279,11.4434001
AT5G06695,8.568417281,9.620396603,9.417386898,9.697105442,9.29466176
AT5G06700,45.1840501,49.79418322,40.73847757,32.04166403,40.69989719
AT5G06705,0.118652159,0,0.262650884,0,0.065825416
AT5G06710,3.286797375,2.403781122,2.068925957,2.225565761,2.869105567
AT5G06715,0.099880325,0,0.221097162,0,0.055411246
AT5G06720,3.081505399,0.382204045,0.842304345,0.565646488,0.249164662
AT5G06730,1.822307051,0.306819692,0.494477666,0.805775158,0.313075486
AT5G06735,0,0,0,0,0
AT5G06740,3.783714745,1.784635829,0.870416876,1.173410933,0.740864329
AT5G06745,0,0.118272903,0.057685007,0.109908272,0
AT5G06750,11.45324816,10.3686735,8.741131141,8.262835034,7.696520768
AT5G06755,0.790025625,1.212790059,0.874408568,0.196003085,0.464069184
AT5G06760,27.51271573,134.4352291,52.0236358,13.40114119,26.23044422
AT5G06770,4.700320525,5.209998174,5.651257818,4.994260438,5.970621704
AT5G06775,0.183845653,0,0.135654852,0,0.067995485
AT5G06780,14.7279101,11.2007522,10.3225065,10.87886794,9.853222476
AT5G06790,0.832276031,2.354031549,2.296254231,3.014236347,2.864046295
AT5G06795,0.064345979,0,0.142437595,0.746319441,0.928138367
AT5G06800,16.0533413,10.06456536,12.1975507,6.792239887,11.67243265
AT5G06805,0.018745047,0.010634622,0.020747213,0.019765017,0.031197928
AT5G06810,1.732643835,1.99818957,1.540454123,2.695458391,1.712354882
AT5G06811,3.277589024,3.568033563,2.302781557,4.327427577,2.350651401
AT5G06820,0.415489749,0.41987569,0.37364305,0.410716594,0.453804557
AT5G06825,1.520904946,4.191007995,5.53101829,5.956457403,1.928599204
AT5G06830,12.18964834,9.37411129,8.536777898,10.19514148,8.549107203
AT5G06835,1.499926947,0.261831737,0.893918698,0.9732567,0.25603817
AT5G06839,12.10389922,14.08312397,9.720244965,7.431981401,7.254311499
AT5G06845,0.230757992,0.174554491,0.425675571,0.081104725,0.426730284
AT5G06850,5.501196463,5.835807582,5.407070935,4.673729962,5.029119787
AT5G06860,40.44384189,31.24286481,27.89413051,14.66753629,22.15146317
AT5G06865,32.31637127,24.97736963,22.31392505,11.73205071,17.71266111
AT5G06870,3.838722416,2.421607309,4.217030845,4.047597964,4.958547441
AT5G06885,17.41663164,10.83719605,10.84757951,7.635344076,12.74458653
AT5G06890,0,0,0,0,0
AT5G06900,0,0,0,0,0
AT5G06905,0,0,0,0,0
AT5G06910,15.7181179,16.05753085,15.78614503,18.89716575,15.10243375
AT5G06920,0.047259758,0,0,0,0
AT5G06925,0,0,0,0,0
AT5G06930,14.47463988,4.88753934,4.894407638,3.646682562,4.779392464
AT5G06940,2.596746217,0.905551913,0.883326059,1.186903697,0.68065683
AT5G06950,8.357900237,7.588302397,7.597876776,6.76061404,6.360339064
AT5G06955,0,0.095390959,0,0.177289223,0
AT5G06960,16.51395735,12.30985623,11.69258847,10.38333247,11.03526016
AT5G06965,0,0.058770281,0,0,0.172409604
AT5G06970,20.99705984,14.95489928,21.79926426,22.01210952,22.39424413
AT5G06980,12.45019863,3.336619956,30.22388638,25.56838519,28.8731849
AT5G06990,1.330470148,1.750529019,1.378583827,1.268547888,0.738113422
AT5G07000,13.62542679,5.813410833,6.95085097,6.7608584,7.868632124
AT5G07010,56.34957101,6.402293733,3.299524047,2.102157881,2.869455323
AT5G07015,87.70896734,170.5008491,113.6206283,56.36088723,125.2250178
AT5G07020,14.07981119,87.94244496,136.8283266,159.5742642,163.8451695
AT5G07025,10.51713154,7.648410079,6.876416892,7.107490527,5.181354962
AT5G07030,96.68942518,40.94074267,39.61343598,43.52819973,34.10847276
AT5G07035,0.074770746,0.0636295,0.02068926,0.019709807,0
AT5G07040,0.196822993,0.130274124,0.145230489,0.449654137,0.109192749
AT5G07050,0.012328633,0,0,0,0
AT5G07060,0.531784946,0.301697408,0.341379359,0.257931587,0.200614777
AT5G07070,2.416020879,2.507671144,2.270773587,2.029634223,2.170929704
AT5G07080,14.55457258,17.87593206,13.61504076,8.094984574,12.1117998
AT5G07090,97.23688503,129.150842,177.3388751,238.21935,156.3515375
AT5G07095,2.509493162,3.660968748,1.983952213,3.276051572,2.917006297
AT5G07100,21.10352117,13.5023603,11.98427986,9.816322041,10.98925249
AT5G07105,1.449929382,2.404488116,1.975134647,1.881629621,0.990014258
AT5G07110,35.94509042,21.84350289,15.48721361,11.92475177,13.14779431
AT5G07115,0.085794638,0.243369243,0.094958397,0.180925925,0
AT5G07120,18.79308277,15.58578601,13.88122707,13.37945958,13.30460747
AT5G07125,0.098993813,0.280810664,0.05478369,0.052190171,0
AT5G07130,2.218770073,6.411248754,7.004042239,3.377605409,3.269263502
AT5G07140,1.578582606,1.662601977,1.671953708,2.556446564,1.734759747
AT5G07145,15.2440703,6.494116104,9.014800405,6.557076906,7.571655101
AT5G07150,4.97100667,5.560077561,4.753277139,5.548352504,4.276330982
AT5G07152,4.077644114,4.560850356,3.899043762,4.551232463,3.5078118
AT5G07165,0.086984165,0,0,0,0.064342348
AT5G07170,0.020756767,0.047103724,0,0.0109431,0.023030729
AT5G07175,0.284938396,0.184747454,0.090106508,0.257522302,0.316154188
AT5G07180,1.622437887,3.707904245,5.611023822,7.972048573,6.604061459
AT5G07190,0.076114442,0.172727943,0.556012085,0.850714029,0.185796579
AT5G07200,0.26026687,0.236251412,0.126749073,0.175634377,0.046204772
AT5G07205,0.082413569,0.046755667,0.045608097,0.347591679,0
AT5G07210,0,0,0,0,0
AT5G07215,0.021339228,0.024212756,0.016870342,0.012857345,0.016912142
AT5G07220,131.4007699,110.2404877,80.56555986,57.77307305,73.58986262
AT5G07235,0,0,0,0,0
AT5G07240,3.132236879,11.16635348,11.13824152,14.04750766,15.0404206
AT5G07250,27.94231418,26.66494804,18.08267892,14.01081057,17.87473739
AT5G07255,0,0,0,0,0
AT5G07260,0,0.009996209,0.009750862,0,0.009775022
AT5G07265,7.027629753,12.13947143,13.00245379,21.345289,11.87086062
AT5G07270,21.52598161,21.39432644,21.16215693,16.87073538,20.2179326
AT5G07275,32.04211608,15.28276345,19.14457841,19.43420424,15.49519138
AT5G07280,1.200933141,0.84870943,0.860074001,1.143594754,0.949808761
AT5G07285,175.3979085,90.71661236,110.1791682,119.3002844,104.9794751
AT5G07290,18.27792172,17.46765107,13.16045169,12.0307232,12.50415187
AT5G07295,0,0.053024584,0.155169447,0.098549037,0.155553916
AT5G07300,38.85642952,28.39020668,23.76060762,23.82998575,24.03303418
AT5G07310,1.047519832,0.533998937,0.38646861,0.240112673,0.23582463
AT5G07315,0.226080465,0,0,0,0
AT5G07320,6.855357097,8.823503921,7.339388559,9.57590948,6.202399045
AT5G07322,60.82936233,30.28716551,20.80549137,9.474216559,16.01820822
AT5G07325,0,0.106845033,0,0,0.069653911
AT5G07330,4.340318361,13.43122706,11.13633553,1.497759427,7.048597977
AT5G07335,1.530845502,3.349906044,1.936406517,6.225980362,3.154457196
AT5G07340,17.65002523,23.90684552,20.66389579,24.99713044,17.8651748
AT5G07345,2.636235241,3.911607462,1.907800512,4.276430956,3.487550228
AT5G07350,44.5342092,43.5286171,38.82374041,51.40180917,34.61440477
AT5G07355,0.667291629,0.97347697,0.527546647,0.954886827,0.158656131
AT5G07360,25.06152516,20.68852384,18.14714117,17.07669055,17.9400547
AT5G07365,0.235633161,0,0.173867487,0.082818205,0
AT5G07370,24.00384763,19.4286738,19.66436059,19.3505295,18.66481154
AT5G07375,0.176724871,0,0.26080123,0.124227308,0
AT5G07380,0.704037127,0.510600285,0.803335675,0.382652445,0.571781554
AT5G07385,0.362818288,0.411675201,0.490809061,0.382560239,0.447295599
AT5G07390,1.117095057,1.760114136,0.761770681,1.244867698,0.669669455
AT5G07395,0.080821036,0,0,0,0
AT5G07400,1.746717824,1.787063882,1.302765482,1.974262426,1.240926109
AT5G07405,43.01988277,40.67743054,32.62499194,33.18052233,31.37991622
AT5G07410,0.011388669,0,0,0,0
AT5G07415,40.10899327,30.17778607,25.52006906,24.31192118,23.56043547
AT5G07435,0.075360155,0,0,0,0
AT5G07440,227.1014663,164.1885351,149.483282,94.78918905,137.8002759
AT5G07445,1.472707255,2.205747994,0.782403689,1.552841346,1.111151566
AT5G07450,0.620369123,0.749321089,0.686630989,0.379814591,0.488493877
AT5G07455,0.026555483,0,0.117567539,0.028000441,0.02946471
AT5G07460,8.874868732,5.425891201,3.050558042,10.98521412,3.073407114
AT5G07470,68.27368679,66.31178818,68.41258465,57.74726744,58.4959653
AT5G07475,9.354850971,12.44126354,17.96306624,8.212248913,8.617565594
AT5G07480,0.041376639,0.109546254,0.137388282,0.029085371,0.061212753
AT5G07490,0,0,0.020852351,0,0
AT5G07500,0.43559187,0.091527488,0.071424831,0.051032626,0.089502253
AT5G07510,0.041668629,0.118199259,0,0.109839836,0.023116771
AT5G07515,0.354448187,0,0.470768322,0.373734697,0
AT5G07520,0.030867075,0,0.017081999,0.032546638,0.017124324
AT5G07525,6.948859017,6.3151444,5.431134272,7.222790867,3.946415104
AT5G07530,0.025620145,0,0,0,0
AT5G07540,0.030697164,0.017415414,0,0,0
AT5G07545,0,0,0,0,0
AT5G07550,0.022761843,0.20661552,0.100772176,0.072001133,0.202043726
AT5G07555,0.195101509,0,0,0.154288143,0.216475421
AT5G07560,0.448925431,0.203750994,0.132500088,0.157784237,0.11622484
AT5G07570,0.298235871,0.110080675,0.039769947,0.143971339,0.067776427
AT5G07571,2.096704469,0.520416213,0.362602232,0.713901578,0.53313431
AT5G07572,2.203121569,0.546829656,0.381005912,0.750135265,0.560193253
AT5G07580,67.10749342,49.98195819,53.97791351,49.33058425,59.91252152
AT5G07590,7.306168788,6.516748564,7.48978254,8.980804617,7.725093743
AT5G07600,0,0.0430449,0,0,0
AT5G07605,0,0,0.152402365,0,0
AT5G07610,10.80890166,5.455864397,4.632887088,4.664966548,3.79191922
AT5G07615,0.092176057,0,0,0,0
AT5G07620,5.243717054,3.534111404,1.876416704,2.411161287,2.435178434
AT5G07630,9.715213468,11.32711,10.52850646,10.32080231,10.38363234
AT5G07635,11.5355734,1.760501698,1.343967628,0.782431672,1.34729763
AT5G07640,0.779951255,0.884979064,0.704994156,1.165053305,0.923090218
AT5G07650,1.364170467,2.022109605,1.201477421,0.973214488,0.953258004
AT5G07660,0.629127589,0.582058692,0.637405146,0.892984841,0.698050262
AT5G07670,5.08511969,5.75973874,6.004140279,7.924932447,6.237169155
AT5G07680,14.63099334,25.46217023,18.07275533,9.839933498,14.36159983
AT5G07685,0.008078201,0,0.008941037,0,0
AT5G07690,0,0.241260324,0.481374887,5.931046573,0.557633681
AT5G07700,0,0,0,0.448189466,0.024186016
AT5G07705,0,0.080435597,0,0,0.235967381
AT5G07710,5.558863108,4.4908806,4.193617224,3.845036605,3.927688146
AT5G07720,2.076688077,1.91589754,1.245915852,1.780399257,0.893683115
AT5G07725,4.577062999,5.014324771,3.144377092,5.658202279,2.6268067
AT5G07730,4.198036888,3.669537724,4.061324728,3.180496164,3.01903744
AT5G07735,0.669198176,2.088108101,0.925844366,1.234819439,0.185627673
AT5G07740,17.89223483,19.3943603,15.08544642,14.3433687,15.2932057
AT5G07745,0.07966645,0.045197145,0,0.042000661,0.044197065
AT5G07760,1.091449016,0.419158535,0.241605422,0.194757164,0.304307661
AT5G07770,20.62543353,15.80972276,11.78890392,9.69956618,11.08866776
AT5G07780,1.449929382,1.624084079,1.213884835,0.970215273,0.948763664
AT5G07785,0.062894565,0.142727826,0.069612358,0.066316833,0.209354519
AT5G07790,3.285284538,2.545896815,2.819362423,2.679615288,2.998042111
AT5G07800,3.661796623,3.473401905,2.444615118,2.40038521,3.149328797
AT5G07805,0.032997938,0,0,0,0
AT5G07810,1.341000237,2.102634499,1.685973398,1.748011953,1.377159912
AT5G07815,0,0.052294217,0,0,0
AT5G07820,11.89089127,7.507508429,4.72156537,4.773431605,4.523970185
AT5G07825,2.846174817,0,0.537834901,0,0.385119654
AT5G07830,18.77455386,19.75022828,13.43162691,14.01713516,12.45568589
